Gene,Genotype(s),Therapeutic Area(s),Drug(s)
CYP2C9,*23/*27,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*28,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(NERVOUS SYSTEM DRUGS), warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS), piroxicam(ALIMENTARY TRACT AND METABOLISM DRUGS), avatrombopag(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*23/*29,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(NERVOUS SYSTEM DRUGS), warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS), piroxicam(ALIMENTARY TRACT AND METABOLISM DRUGS), avatrombopag(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*23/*30,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(NERVOUS SYSTEM DRUGS), warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS), piroxicam(ALIMENTARY TRACT AND METABOLISM DRUGS), avatrombopag(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*23/*31,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(NERVOUS SYSTEM DRUGS), warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS), piroxicam(ALIMENTARY TRACT AND METABOLISM DRUGS), avatrombopag(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*23/*32,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*33,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*23/*34,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*35,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*23/*36,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*37,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(NERVOUS SYSTEM DRUGS), warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS), piroxicam(ALIMENTARY TRACT AND METABOLISM DRUGS), avatrombopag(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*23/*38,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(NERVOUS SYSTEM DRUGS), warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS), piroxicam(ALIMENTARY TRACT AND METABOLISM DRUGS), avatrombopag(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*23/*39,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*23/*40,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*41,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*42,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*23/*43,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*23/*44,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(NERVOUS SYSTEM DRUGS), warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS), piroxicam(ALIMENTARY TRACT AND METABOLISM DRUGS), avatrombopag(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*23/*45,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*23/*46,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(NERVOUS SYSTEM DRUGS), warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS), piroxicam(ALIMENTARY TRACT AND METABOLISM DRUGS), avatrombopag(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*23/*47,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*48,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*49,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*50,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(NERVOUS SYSTEM DRUGS), warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS), piroxicam(ALIMENTARY TRACT AND METABOLISM DRUGS), avatrombopag(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*23/*51,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*52,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*23/*53,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*54,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*55,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(NERVOUS SYSTEM DRUGS), warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS), piroxicam(ALIMENTARY TRACT AND METABOLISM DRUGS), avatrombopag(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*23/*56,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*57,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*58,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*59,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*60,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*61,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, NERVOUS SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(NERVOUS SYSTEM DRUGS), warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS), piroxicam(ALIMENTARY TRACT AND METABOLISM DRUGS), avatrombopag(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*23/*62,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*63,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*64,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*65,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*66,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*67,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*68,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*69,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*70,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*71,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*72,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*73,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*74,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*23/*75,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*24/*24,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*24/*25,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*24/*26,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*24/*27,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*24/*28,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*24/*29,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*24/*30,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*24/*31,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*24/*32,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*24/*33,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*24/*34,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*24/*35,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*24/*36,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*24/*37,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*24/*38,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*24/*39,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
CYP2C9,*24/*40,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*24/*41,BLOOD AND BLOOD FORMING ORGAN DRUGS,warfarin(BLOOD AND BLOOD FORMING ORGAN DRUGS)
CYP2C9,*24/*42,"CARDIOVASCULAR SYSTEM DRUGS, MUSCULO-SKELETAL SYSTEM DRUGS, BLOOD AND BLOOD FORMING ORGAN DRUGS, NERVOUS SYSTEM DRUGS, ALIMENTARY TRACT AND METABOLISM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS","lornoxicam(CARDIOVASCULAR SYSTEM DRUGS), fosphenytoin(MUSCULO-SKELETAL SYSTEM DRUGS), celecoxib(BLOOD AND BLOOD FORMING ORGAN DRUGS), erdafitinib(NERVOUS SYSTEM DRUGS), warfarin(ALIMENTARY TRACT AND METABOLISM DRUGS), piroxicam(ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS)"
