Gene,Genotype(s),Therapeutic Area(s),Drug(s)
CYP2D6,*10x2/*124,"ALIMENTARY TRACT AND METABOLISM DRUGS, RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, meclizine, amoxapine, hydrocodone, atomoxetine, eliglustat, fluvoxamine, amitriptyline, paroxetine, tamoxifen, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*10x2/*129,"ALIMENTARY TRACT AND METABOLISM DRUGS, RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, meclizine, amoxapine, hydrocodone, atomoxetine, eliglustat, fluvoxamine, amitriptyline, paroxetine, tamoxifen, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*10x2/*132,"ALIMENTARY TRACT AND METABOLISM DRUGS, RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, meclizine, amoxapine, hydrocodone, atomoxetine, eliglustat, fluvoxamine, amitriptyline, paroxetine, tamoxifen, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*10x2/*143,"ALIMENTARY TRACT AND METABOLISM DRUGS, RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, meclizine, amoxapine, hydrocodone, atomoxetine, eliglustat, fluvoxamine, amitriptyline, paroxetine, tamoxifen, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*10x2/*144,"ALIMENTARY TRACT AND METABOLISM DRUGS, RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, meclizine, amoxapine, hydrocodone, atomoxetine, eliglustat, fluvoxamine, amitriptyline, paroxetine, tamoxifen, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*10x2/*156,"ALIMENTARY TRACT AND METABOLISM DRUGS, RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, meclizine, amoxapine, hydrocodone, atomoxetine, eliglustat, fluvoxamine, amitriptyline, paroxetine, tamoxifen, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*10x2/*161,"ALIMENTARY TRACT AND METABOLISM DRUGS, RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, meclizine, amoxapine, hydrocodone, atomoxetine, eliglustat, fluvoxamine, amitriptyline, paroxetine, tamoxifen, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*11/*11,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*11/*12,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*11/*13,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*11/*14,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, venlafaxine, meclizine, amoxapine, hydrocodone, atomoxetine, zuclopenthixol, eliglustat, fluvoxamine, pimozide, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*11/*15,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*11/*17,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, venlafaxine, meclizine, amoxapine, hydrocodone, atomoxetine, zuclopenthixol, eliglustat, fluvoxamine, pimozide, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*11/*17x2,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, venlafaxine, meclizine, amoxapine, hydrocodone, atomoxetine, zuclopenthixol, eliglustat, fluvoxamine, pimozide, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*11/*18,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*11/*19,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*11/*20,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*11/*21,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*11/*27,"ALIMENTARY TRACT AND METABOLISM DRUGS, RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, meclizine, amoxapine, hydrocodone, atomoxetine, eliglustat, fluvoxamine, amitriptyline, paroxetine, tamoxifen, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*11/*27x2,"ALIMENTARY TRACT AND METABOLISM DRUGS, RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS","tamoxifen, atomoxetine, eliglustat, meclizine, tetrabenazine"
CYP2D6,*11/*29,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, venlafaxine, meclizine, amoxapine, hydrocodone, atomoxetine, zuclopenthixol, eliglustat, fluvoxamine, pimozide, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*11/*29x2,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, venlafaxine, meclizine, amoxapine, hydrocodone, atomoxetine, zuclopenthixol, eliglustat, fluvoxamine, pimozide, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*11/*31,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*11/*32,"ALIMENTARY TRACT AND METABOLISM DRUGS, RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, meclizine, amoxapine, hydrocodone, atomoxetine, deutetrabenazine, eliglustat, fluvoxamine, amitriptyline, paroxetine, tamoxifen, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*11/*33,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, venlafaxine, meclizine, amoxapine, hydrocodone, atomoxetine, zuclopenthixol, eliglustat, fluvoxamine, pimozide, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*11/*34,"ALIMENTARY TRACT AND METABOLISM DRUGS, RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, meclizine, amoxapine, hydrocodone, atomoxetine, eliglustat, fluvoxamine, amitriptyline, paroxetine, tamoxifen, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*11/*35,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, venlafaxine, meclizine, amoxapine, hydrocodone, atomoxetine, zuclopenthixol, eliglustat, fluvoxamine, pimozide, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*11/*35x2,"ALIMENTARY TRACT AND METABOLISM DRUGS, RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS","tamoxifen, atomoxetine, eliglustat, meclizine, tetrabenazine"
CYP2D6,*11/*36,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*11/*36x2,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*11/*38,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*11/*39,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, venlafaxine, meclizine, amoxapine, hydrocodone, atomoxetine, zuclopenthixol, eliglustat, fluvoxamine, pimozide, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*11/*40,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*11/*41,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, venlafaxine, meclizine, amoxapine, hydrocodone, atomoxetine, deutetrabenazine, zuclopenthixol, eliglustat, fluvoxamine, pimozide, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*11/*41x2,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, venlafaxine, meclizine, amoxapine, hydrocodone, atomoxetine, zuclopenthixol, eliglustat, fluvoxamine, pimozide, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*11/*41x3,"ALIMENTARY TRACT AND METABOLISM DRUGS, RESPIRATORY SYSTEM DRUGS, ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, NERVOUS SYSTEM DRUGS","doxepin, nortriptyline, desipramine, clomipramine, tramadol, meclizine, amoxapine, hydrocodone, atomoxetine, eliglustat, fluvoxamine, amitriptyline, paroxetine, tamoxifen, codeine, trimipramine, tetrabenazine, thioridazine, imipramine"
CYP2D6,*11/*42,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, zuclopenthixol, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, flecainide, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, haloperidol, mirabegron, imipramine, lofexidine, carvedilol"
CYP2D6,*11/*44,"ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS, ALIMENTARY TRACT AND METABOLISM DRUGS, GENITO URINARY SYSTEM AND SEX HORMONES, NERVOUS SYSTEM DRUGS, RESPIRATORY SYSTEM DRUGS, CARDIOVASCULAR SYSTEM DRUGS","doxepin, fluoxetine, nortriptyline, desipramine, clomipramine, tramadol, fesoterodine, dextromethorphan hydrobromide / bupropion hydrochloride, venlafaxine, galantamine, meclizine, tolterodine, amphetamine, metoclopramide, amoxapine, dextromethorphan / quinidine, brexpiprazole, hydrocodone, propranolol, nebivolol, clozapine, donepezil, atomoxetine, deutetrabenazine, pitolisant, eliglustat, oliceridine, aripiprazole, fluvoxamine, iloperidone, gefitinib, pimozide, viloxazine, amitriptyline, propafenone, paroxetine, tamoxifen, metoprolol, codeine, aripiprazole lauroxil, tamsulosin, trimipramine, darifenacin, tetrabenazine, perphenazine, protriptyline, vortioxetine, thioridazine, risperidone, valbenazine, cevimeline, mirabegron, imipramine, lofexidine, carvedilol"
